Code,Region,Income,Country_Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
QAT,Middle East & North Africa,High income,Qatar,35010.39528,34926.704,27402.26749,20910.45334,19645.31466,16590.80272,12704.36631,12901.52096,13611.44569,14052.58982,15454.17967,14124.26385,15434.21009,14270.97377,14544.00559,15849.56574,17337.42187,21104.76372,18593.41407,21723.8142,29976.16763,28517.22084,30214.67042,34517.60321,42124.94084,51455.95094,59530.561,65421.37692,80234.19083,59094.65918,67403.08768,82409.94165,85075.98654,85050.68434,83858.34046,63039.11263,57162.96801,59124.86727,65907.94844,62276.42869,50124.38594
ROU,Europe & Central Asia,Upper middle income,Romania,,,,,,,,1673.838364,1769.889931,1817.902101,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1650.276481,1633.010644,1577.323357,1852.467309,1599.889533,1659.90764,1825.179805,2119.882673,2679.41191,3494.944517,4617.929016,5757.496429,8360.166321,10435.04398,8548.118672,8214.076893,9099.217539,8507.104775,9547.852151,10043.67745,8969.148921,9548.587403,10807.00917,12398.98198,12899.34611,12896.08862
RUS,Europe & Central Asia,Upper middle income,Russian Federation,,,,,,,,,3777.235373,3428.762153,3492.710314,3490.452505,3098.802639,2930.670201,2662.104034,2665.779867,2643.929196,2737.572024,1834.861843,1330.757236,1771.594059,2100.352512,2377.529577,2975.125353,4102.364833,5323.463083,6920.189125,9101.255049,11635.27293,8562.813277,10674.99578,14311.08432,15420.87454,15974.64463,14095.64874,9313.013625,8704.898413,10720.33266,11287.35528,11497.64925,10126.72179
RWA,Sub-Saharan Africa,Low income,Rwanda,243.4870745,264.0263841,255.6370123,260.0054447,268.9232767,279.1049643,301.7981245,318.2065002,337.9554619,330.4971213,349.8733096,269.8504233,302.7386376,314.7513041,126.954894,221.6289261,229.8867674,288.4093021,285.7102739,287.3738192,260.6011858,238.7812778,233.1512636,249.7433131,273.6336903,331.6901134,366.8943924,438.6641845,543.5453565,579.726615,609.724917,668.4946722,725.1697703,722.8943285,743.559038,751.0773926,744.7607488,772.3169891,783.6371628,820.1492886,797.8555207
WSM,East Asia & Pacific,Lower middle income,Samoa,,,770.3215557,706.4499894,685.7502956,597.3447482,628.7548498,694.0391033,824.2975133,758.8761523,772.5343204,765.8366184,799.4624531,796.5850105,1310.68479,1322.35067,1460.047151,1659.114822,1559.147665,1490.926388,1542.066736,1556.999425,1633.007661,1909.154441,2353.455973,2590.489858,2796.601169,3133.671327,3378.953029,3168.228207,3566.42836,3932.105847,4020.959844,4037.813829,3937.186246,4071.926959,4109.663228,4258.978767,4187.504729,4322.868457,4067.843459
SMR,Europe & Central Asia,High income,San Marino,,,,,,,,,,,,,,,,,,,,40864.32547,36604.49338,38730.80304,41464.74643,51270.12923,59558.77272,60900.54329,64261.03273,72697.70599,78643.55065,66703.21823,60254.7763,57297.51331,49988.46363,51570.98395,50817.33082,42662.90265,43828.23246,45399.02906,48996.59225,47731.20854,
STP,Sub-Saharan Africa,Lower middle income,Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,524.6698721,577.628404,678.7379639,745.3202999,866.5049956,883.0970413,896.8677913,1098.755219,1067.908053,1090.260763,1254.541598,1330.620114,1564.768548,1770.467688,1584.775657,1700.097997,1813.807434,1953.513257,1987.579702,2157.840446
SAU,Middle East & North Africa,High income,Saudi Arabia,16977.98593,17871.992,13944.95128,11039.2398,9632.538746,7919.651547,6304.259838,5932.29551,5856.382339,6085.956465,7246.01592,7883.245268,7932.093233,7485.541756,7421.289194,7690.576284,8335.804742,8551.676059,7419.161144,8007.958194,9171.331476,8684.645762,8695.396483,9609.968686,11185.13704,13791.45476,15384.73836,16516.63178,20078.26007,16113.14371,19262.5476,23745.88058,25243.602,24845.12466,24464.21256,20627.92693,19878.76384,20802.46631,23337.01755,23139.79798,20110.31619
SEN,Sub-Saharan Africa,Low income,Senegal,807.8059295,713.5152286,679.2100742,586.1429002,555.1906931,590.1329701,808.3292307,943.5124978,905.7090934,871.6409618,982.0178763,935.4919598,972.4318336,895.6132848,595.0300068,727.9896576,735.9819092,661.6537598,695.9523781,688.9988969,613.7323845,648.4414733,681.3118508,831.8310403,932.1680954,992.6880581,1027.731441,1197.409561,1403.949385,1308.937808,1271.583281,1366.774501,1317.779802,1372.665779,1396.657339,1219.249415,1269.903294,1361.701972,1458.069093,1430.148259,1471.830962
SRB,Europe & Central Asia,Upper middle income,Serbia,,,,,,,,,,,,,,,,2207.450598,2864.084727,3380.041416,2571.17271,2571.30404,914.7857199,1727.281196,2283.846685,3005.426352,3502.802924,3720.479155,4382.617279,5848.476405,7101.040141,6169.114195,5735.422857,6809.159804,6015.945228,6755.073675,6600.056809,5588.980728,5765.200762,6292.543629,7252.401858,7417.203649,7720.510572
SYC,Sub-Saharan Africa,High income,Seychelles,2329.353358,2419.034419,2296.307729,2280.451551,2338.075652,2588.552804,3165.945038,3638.988011,4128.118232,4407.20094,5302.843727,5314.663128,6128.445569,6559.129994,6555.504407,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8331.261997,8524.961236,10176.65871,11092.51074,12014.39987,12154.82994,11122.86207,9706.95606,10804.68447,12189.09516,12006.68296,14765.67398,14700.33434,14745.34146,15068.62035,15945.26493,15994.81986,16213.48076,10764.42042
SLE,Sub-Saharan Africa,Low income,Sierra Leone,324.8303951,321.8227789,365.9044852,274.9017793,293.3157246,225.1831913,125.1521265,173.670346,253.83121,219.2946023,150.3889975,179.3612103,156.4031039,177.5972628,211.5922322,202.3160428,218.3668902,196.1153817,153.458492,150.0064246,138.6987225,229.3756595,252.396007,266.4469054,266.5693713,292.3490663,323.3890184,360.3716605,408.4810085,391.200943,401.8348761,448.3376621,566.3782351,716.8358269,714.6997957,588.2288628,501.4151655,496.6822949,533.9915333,521.7548367,509.376594
SGP,East Asia & Pacific,High income,Singapore,4928.139118,5596.585977,6077.634241,6633.236674,7228.317584,7001.766748,6799.930363,7539.029302,8914.441226,10394.539,11861.75616,14502.37999,16135.91365,18290.02824,21553.0309,24914.41126,26233.6289,26375.97195,21829.29987,21796.08444,23852.32703,21700.02005,22159.68886,23730.15245,27608.53737,29961.26328,33769.15416,39432.93835,40007.46926,38927.20688,47236.96023,53890.42873,55546.48854,56967.42579,57562.53079,55646.61875,56848.17539,61176.45636,66679.04649,65640.70795,59797.75218
SXM,Latin America & Caribbean,High income,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997.28983,28460.33262,27942.88054,33043.68838,32274.89055,31616.6817,29369.05683,29160.10381,,
SVK,Europe & Central Asia,High income,Slovak Republic,,,,,,,,,,,2405.53516,2691.195652,2920.917542,3102.296859,3771.359516,4819.125555,5196.94038,5146.671078,5538.616465,5643.675109,5413.150621,5717.21709,6533.553213,8712.698793,10671.82186,11685.75482,13159.75944,16085.61152,18677.29271,16531.67051,16825.35163,18406.01196,17430.82675,18203.24249,18630.97598,16335.6454,16501.08385,17494.72879,19380.51351,19303.54566,19266.51357
SVN,Europe & Central Asia,High income,Slovenia,,,,,,,,,,,,,,,,10730.45101,10815.11105,10454.96564,11175.77103,11452.78312,10201.30354,10479.75963,11777.15566,14849.03724,17233.13856,18098.90854,19672.96556,23787.64656,27483.33717,24694.23049,23509.54314,25095.13229,22643.10025,23496.6025,24214.92207,20881.76693,21663.64341,23455.94473,26104.10279,25942.95477,25517.33067
SLB,East Asia & Pacific,Lower middle income,Solomon Islands,794.4942821,814.5848008,781.3490856,711.3934912,690.3899735,611.0146793,529.2537156,541.1648212,599.063212,569.3942099,688.5191142,709.6463897,815.4946362,886.1354418,1153.447534,1306.73753,1381.8009,1385.570531,1171.427864,1215.167354,1017.613757,965.7656751,795.6015338,788.6131193,867.1071722,1014.85528,1119.693297,1260.289404,1388.963877,1428.505673,1604.20583,1938.891187,2141.821522,2248.614935,2274.887866,2167.119928,2225.486842,2332.844216,2411.862926,2344.048976,2250.601164
SOM,Sub-Saharan Africa,Low income,Somalia,96.0960668,107.372127,117.1935354,110.884784,119.1748173,131.8173641,138.0960504,147.151477,148.216672,153.1407104,126.9249732,,,,,,,,,,,,,,,,,,,,,,,297.9553578,295.2666099,293.4551719,295.9673926,309.0543803,314.542678,320.0381483,313.872315
ZAF,Sub-Saharan Africa,Upper middle income,South Africa,2905.807641,2913.242551,2601.057861,2820.433717,2429.0275,1807.976468,2015.813567,2582.494672,2711.5153,2756.212148,3139.966225,3285.972326,3479.083205,3713.921206,3784.449144,4144.613723,3864.415112,3930.836564,3502.166447,3417.264589,3374.718423,2971.819769,2797.087291,4217.11478,5409.133489,6033.101491,6266.533987,6780.884555,6350.65271,6532.736968,8148.961202,8810.930651,8222.197279,7467.079185,6988.808739,6259.839681,5756.965741,6690.939847,7005.095413,6624.761865,5655.867654
SSD,Sub-Saharan Africa,Low income,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.493752,1337.882231,1535.706892,1516.404378,1179.739711,1779.470365,1322.820364,1119.651437,,,,,
ESP,Europe & Central Asia,High income,Spain,6208.578019,5371.166436,5159.708645,4478.500286,4489.988939,4699.655764,6513.503286,8239.613802,9703.123838,10681.9712,13804.87679,14811.90282,16112.18892,13339.90856,13415.287,15471.96272,16109.0844,14730.79718,15394.35146,15715.33227,14713.06571,15355.70317,17025.53198,21463.44266,24861.2828,26419.29686,28365.31349,32549.97098,35366.2596,32042.47408,30502.71971,31636.44631,28324.42934,29059.54795,29461.55033,25732.01836,26505.34322,28100.58624,30349.7521,29555.3157,27063.19392
LKA,South Asia,Lower middle income,Sri Lanka,267.6685772,289.1308598,307.6382435,328.6506383,378.936857,369.581896,390.3507114,401.4770959,413.4550704,408.4508669,463.6187388,513.2584475,547.0545344,576.7798839,647.5791564,714.2332315,756.6569905,817.0644817,850.8116039,838.8834628,869.696285,832.8035723,867.4914868,982.195697,1065.784437,1248.698185,1435.816813,1630.388906,2037.322103,2090.401826,2799.648738,3200.861132,3350.521876,3610.289363,3819.25353,3843.780672,3886.291502,4077.043841,4059.20823,3852.265603,3680.673477
KNA,Latin America & Caribbean,High income,St. Kitts and Nevis,1584.668393,1882.756998,2013.016222,2045.202676,2336.6914,2650.986469,3150.634904,3600.013356,4250.057652,4770.741897,5396.40485,5461.497752,5950.628813,6411.014695,7092.105802,7450.274145,7862.696469,8741.659658,8866.566371,9320.881307,9565.949909,10283.0328,10650.84515,10270.60416,10942.72823,11679.40971,13614.41512,14429.55024,15592.87088,15388.44344,15510.19915,16539.76901,16046.48694,16685.94759,18051.17903,18028.97343,19541.12783,20384.74788,20567.49911,22046.68991,18437.74892
LCA,Latin America & Caribbean,Upper middle income,St. Lucia,1445.924317,1628.035705,1515.314318,1607.533895,2023.246778,2253.096688,2646.985551,2869.727936,3221.481282,3584.044619,4199.636497,4383.566572,4755.104291,4775.489985,4919.380367,5194.782925,5300.354676,5340.086973,5733.826989,5947.891784,5950.047485,5642.748904,5646.456535,6150.921369,6591.645501,6949.204173,7669.21347,7969.797993,8456.694632,8137.750991,8540.07098,8983.743733,9086.387955,9378.985047,9843.308534,10093.61802,10362.35166,11034.62985,11353.71521,11591.08048,8804.561048
MAF,Latin America & Caribbean,High income,St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCT,Latin America & Caribbean,Upper middle income,St. Vincent and the Grenadines,818.7691628,1006.383534,1112.505045,1186.541948,1301.119602,1393.660519,1528.713579,1657.907062,1884.174036,2005.631798,2236.197812,2364.525383,2575.069302,2650.111143,2678.509305,2924.829997,3069.824777,3223.229718,3465.623925,3625.720503,3676.352092,3985.807613,4272.956059,4447.918312,4809.934335,5070.381521,5625.399437,6307.313617,6415.343305,6232.371642,6292.498854,6242.252962,6390.310632,6639.484897,6684.377547,6921.702479,7074.548765,7213.025857,7361.400962,7460.153362,7278.016297
SDN,Sub-Saharan Africa,Lower middle income,Sudan,392.4148478,509.130652,453.7961819,390.7812971,445.9484969,552.974546,683.0674027,849.6123318,632.3353761,611.9483003,483.9526109,432.47895,260.5103596,320.4853315,449.710583,473.4134709,300.5649303,378.9547617,355.1525542,328.068653,366.172742,383.0160766,418.2517586,484.8449083,573.3069414,689.2096107,905.3096991,1128.410266,1304.533051,1163.797223,1489.874087,1437.779831,1332.914187,1381.489462,1625.463728,1656.905841,1325.156019,1103.000026,825.8689411,753.2821741,595.467833
SUR,Latin America & Caribbean,Upper middle income,Suriname,2211.214054,2468.457062,2535.138685,2438.707968,2368.927567,2368.189759,2381.506042,2571.95571,2985.519843,1366.468387,958.6123321,1084.96425,961.8264719,1001.721163,1391.620154,1565.212023,1921.905439,2039.836843,2415.742066,1904.44518,2012.281651,1750.576737,2267.753984,2611.377493,3006.183233,3590.648183,5197.747907,5744.759727,6831.983622,7408.360786,8255.874872,8263.203803,9200.974786,9402.164419,9471.922001,9168.237157,5872.789429,6295.560562,6938.086981,6853.693411,4916.605666
SWZ,Sub-Saharan Africa,Lower middle income,Eswatini,922.0016494,938.1748182,853.5499178,851.5962684,732.2962204,515.0725603,620.7120357,780.2685423,894.3395802,872.7829383,1355.389001,1367.783196,1481.861181,1528.892444,1563.749507,1833.099316,1695.134775,1781.888523,1609.214093,1557.063331,1728.710498,1521.769075,1405.448706,2148.632475,2699.130742,3083.838141,3176.691168,3327.445134,3137.387266,3385.858846,4168.489403,4496.613361,4527.565039,4230.171266,4039.159341,3680.349473,3425.531957,3914.418484,4105.893683,3915.643467,3424.282212
SWE,Europe & Central Asia,High income,Sweden,17097.83265,15586.43008,13738.9723,12608.22915,13099.02083,13666.85775,17981.01941,21792.55891,24534.69382,25662.22059,30593.67244,31822.80385,32800.98269,24425.28493,26083.61439,30282.96392,32998.96816,30312.4876,30596.5272,30941.07936,29624.91267,27247.85773,29899.19525,37321.7979,42821.67314,43437.06312,46593.60216,53700.00534,56152.55234,46946.96027,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52274.40879
CHE,Europe & Central Asia,High income,Switzerland,19410.18935,17679.86887,18015.10596,17874.25065,17005.53424,17166.5185,24480.42256,30466.10902,32717.92045,31334.97908,39607.81909,39577.74875,40747.92546,39270.11413,43128.01411,50155.97413,48144.57913,41631.43886,42740.12818,41786.23414,38952.0342,39727.84667,42578.76314,49470.39713,54878.471,56546.78566,59300.61722,65359.51922,74572.23237,72083.1677,77117.12601,91254.03476,86547.67089,88109.48675,89684.70758,84776.14217,83073.28008,83352.08865,86388.40495,85334.51946,87097.03645
SYR,Middle East & North Africa,Lower middle income,Syrian Arab Republic,1462.629942,1811.167812,1827.444431,1878.774957,1864.891139,1991.224757,2313.704589,2864.054617,1414.306039,1540.468214,1920.631225,2165.851893,2510.477755,2717.282164,3231.926743,3545.808903,4171.456097,4376.873332,4514.104713,4556.66108,4910.777748,5175.261944,5300.582812,5494.839654,6330.740183,7309.107876,8069.564879,9056.634662,10554.08378,10589.59905,11820.60778,3050.754453,2094.408097,1039.17531,1135.125244,916.3580331,707.5052667,942.5189159,1268.235849,1334.370593,
TJK,Europe & Central Asia,Lower middle income,Tajikistan,,,,,,,,,,,497.6324574,250.3408858,391.9437685,293.9804022,267.4329629,213.5441443,178.3612515,155.1885177,219.0402456,177.5596287,138.4291467,171.0480646,190.0026776,237.7573352,311.6272313,340.5831832,408.8384135,526.6432883,715.8657063,676.1235111,749.5524123,847.3824321,969.2961039,1048.225602,1104.172358,978.4049812,807.1025861,848.6723799,853.2188734,890.5444024,859.1379611
TZA,Sub-Saharan Africa,Low income,Tanzania,,,,,,,,,221.5881441,186.2186779,173.7906179,195.661453,175.5580799,157.0608125,161.176878,182.361928,219.5502111,253.4759847,395.5326208,400.2636718,410.9523655,406.5387537,411.9723218,431.2797298,459.2592952,492.6313397,485.4974495,552.8395016,687.3904455,695.2168433,743.4036639,781.4338957,867.8574989,970.3996014,1030.077648,947.9333517,966.5030166,1004.906588,1042.838759,1085.884861,1076.470385
THA,East Asia & Pacific,Upper middle income,Thailand,682.9299728,721.0593448,742.8512326,798.0804499,818.0389335,747.7034373,813.4515045,936.7804583,1123.437643,1295.464722,1508.94247,1716.41542,1927.882603,2209.36303,2491.427836,2846.586834,3043.980314,2468.18473,1845.82887,2033.258009,2007.735271,1893.264239,2096.187802,2359.116831,2660.126835,2894.062656,3369.543198,3973.017172,4379.658787,4213.006654,5076.339872,5492.1215,5860.581471,6168.261356,5951.883487,5840.053067,5993.305516,6593.818352,7296.879608,7817.009671,7186.874092
TLS,East Asia & Pacific,Lower middle income,Timor-Leste,,,,,,,,,,,,,,,,,,,,,415.0859486,529.7781659,508.8405861,517.8269684,453.5133127,464.5459387,446.4665297,523.7376349,614.435755,676.6190754,806.4143493,936.4485956,1024.172508,1210.035655,1232.450336,1332.791856,1353.754934,1299.494635,1249.138351,1583.713576,1442.730738
TGO,Sub-Saharan Africa,Low income,Togo,417.6691399,342.1906961,281.8105522,252.973786,228.6486926,234.35611,315.4621221,359.7907244,385.4254188,367.7925841,431.4503884,414.7814374,429.042361,306.1512474,238.4654535,309.8182936,336.9770039,334.1438424,342.6579042,329.8164697,302.958592,292.8231035,328.3981073,396.9205798,413.3298662,406.562366,408.0571173,449.7382505,546.3503702,540.6087126,534.0447826,587.0974928,571.8067239,621.3988536,640.9342196,570.9099672,803.1518934,830.7452767,901.5230169,893.3524541,914.9507925
TON,East Asia & Pacific,Lower middle income,Tonga,572.8984514,666.2957055,662.8664303,649.3125796,685.0015944,639.6296255,724.8632095,865.870072,1127.550611,1121.213468,1194.541034,1388.040501,1436.783691,1449.306003,2047.138431,2176.381296,2307.130962,2225.100675,1973.544795,2043.751046,2091.113009,1839.086867,1845.669127,2030.775469,2301.654115,2594.418739,2873.076637,2910.145122,3331.546555,3006.606344,3527.952342,4002.813771,4581.783245,4428.146521,4354.24436,4336.239603,4157.877249,4513.432531,4740.700272,4903.012138,4624.823449
TTO,Latin America & Caribbean,High income,Trinidad and Tobago,5748.673495,6345.001087,7268.105868,6821.850306,6715.606873,6302.609227,4051.476568,4016.449771,3734.461714,3564.356935,4150.284861,4318.502428,4398.495123,3754.800372,3959.262873,4249.094373,4579.978105,4554.356458,4790.123738,5387.164386,6435.134212,6939.828471,7053.087371,8807.866068,10293.86925,12327.28071,14102.59329,16539.89075,21204.00818,14514.24061,16683.39306,19034.12071,19157.45977,20143.54541,20270.93377,18214.46062,16250.62869,16173.74005,17037.86236,16637.16294,15425.63511
TUN,Middle East & North Africa,Lower middle income,Tunisia,1371.835501,1286.553975,1206.642967,1203.658234,1156.914545,1147.42922,1199.562537,1259.136146,1281.201295,1253.326397,1491.119777,1551.377998,1799.111582,1660.875002,1743.154533,1975.899862,2113.587432,2208.206243,2292.711741,2386.589492,2211.835015,2253.034852,2344.396907,2760.405122,3111.374381,3193.204358,3369.924443,3776.332046,4307.580023,4128.463959,4344.64192,4479.930327,4361.687736,4444.816511,4544.016632,4094.836287,3924.363346,3687.777461,3680.892597,3574.654024,3521.591948
TUR,Europe & Central Asia,Upper middle income,Turkey,1564.247166,1579.073778,1402.406435,1310.255652,1246.824468,1368.401652,1510.676311,1705.894384,1745.364927,2021.85953,2794.350494,2735.707615,2842.369978,3180.187577,2270.337325,2897.86664,3053.947231,3144.385703,4499.737508,4116.17056,4337.478003,3142.920998,3687.956093,4760.104019,6101.632117,7456.296101,8101.856924,9791.88245,10941.17215,9103.474051,10742.77498,11420.55546,11795.63346,12614.78161,12157.99043,11006.27952,10894.60338,10589.66772,9454.348443,9121.515167,8536.43332
TKM,Europe & Central Asia,Upper middle income,Turkmenistan,,,,,,,,684.2226917,861.7846271,838.5665772,865.7868319,,410.2729264,832.7538547,623.2419057,590.2812211,554.8339157,562.6417026,590.3871315,548.6879133,643.1909754,774.482152,967.8874353,1283.908782,1453.917784,1704.41538,2136.472101,2600.368758,3904.465301,4036.456805,4439.202128,5649.962106,6675.178055,7304.285771,7962.244925,6432.685325,6387.682575,6587.092604,6967.375043,7612.03518,
TCA,Latin America & Caribbean,High income,Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,16625.48892,15785.96255,16384.90243,18181.09289,20533.18761,24559.1437,25457.97782,27650.11635,22020.34729,21029.69594,21839.00902,21345.02598,21715.31397,23778.51913,26183.88504,28241.47929,27545.12879,29553.1367,31350.86663,23879.92665
TUV,East Asia & Pacific,Upper middle income,Tuvalu,,,,,,,,,,,990.3981751,1038.957834,1069.478537,1047.505216,1175.810083,1185.840519,1323.907506,1361.589349,1367.084534,1464.805341,1463.166211,1392.334348,1610.653001,1874.853819,2181.636269,2184.565259,2263.575948,2645.109505,2936.521547,2602.619444,3024.761774,3643.121608,3506.308144,3457.376266,3398.39675,3197.772252,3253.899536,3574.065288,3701.709255,4055.89561,4143.109753
UGA,Sub-Saharan Africa,Low income,Uganda,100.0302757,104.2722215,164.6877539,164.2626181,256.7408119,241.7460015,260.3284059,401.5634663,402.2793423,314.7687216,248.0293243,185.0181172,153.9440238,167.9412492,201.6026565,281.9661333,287.3882907,289.5044945,295.4052653,261.3479065,261.8691416,239.473127,245.5000403,254.3012043,296.0142675,333.7315763,349.2171001,403.6637446,474.5179496,799.9658963,822.5393725,832.5690782,790.1314506,810.090395,883.5287445,847.2676289,736.5598474,746.8307529,770.6007843,798.5857341,822.0276815
UKR,Europe & Central Asia,Lower middle income,Ukraine,,,,,,,,1249.445248,1449.966166,1597.535384,1569.757138,,1378.636186,1257.350096,1011.979433,935.9761546,872.6987229,991.2204337,835.2509828,635.7644092,635.7044182,780.3211789,878.6187489,1047.50279,1366.016476,1826.931391,2300.769709,3065.611294,3887.242337,2542.995424,2965.139715,3569.758121,3855.417729,4029.711252,3104.643206,2124.662319,2187.73051,2640.675677,3096.817402,3662.563087,3726.927149
ARE,Middle East & North Africa,High income,United Arab Emirates,42764.54056,44987.53799,40025.82262,34843.15963,32309.83271,29720.89772,23467.87932,23726.30705,22295.11871,24028.2625,27729.39059,26612.25311,26420.85988,25596.73939,25848.01625,27221.93441,28975.07996,29512.67479,26899.60177,28470.88586,33291.36625,31280.75586,31567.54631,33499.10278,36333.18733,39365.45964,41907.42147,41809.46216,44498.94051,32024.19778,33893.26387,39194.67224,40976.49075,42412.6395,43751.80565,38663.4005,38141.86713,40644.79119,43839.32449,42701.44305,36284.55524
GBR,Europe & Central Asia,High income,United Kingdom,10032.06208,9599.306222,9146.077357,8691.518813,8179.194441,8652.216542,10611.11221,13118.58653,15987.16808,16239.2822,19095.467,19900.72665,20487.17079,18389.01957,19709.2381,23206.56856,24438.53117,26742.98485,28269.32251,28726.85721,28223.06757,27806.44882,30049.89632,34487.46757,40371.71083,42132.09072,44654.09692,50653.25691,47549.34863,38952.21103,39688.61497,42284.88449,42686.80005,43713.81412,47787.2413,45404.56777,41499.5557,40857.75558,43646.95197,43070.49836,41124.53477
USA,North America,High income,United States,12574.79151,13976.10539,14433.78773,15543.89372,17121.22548,18236.82773,19071.22719,20038.9411,21417.01193,22857.15443,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34513.5615,36334.90878,37133.24281,38023.16111,39496.48588,41712.80107,44114.74778,46298.73144,47975.9677,48382.55845,47099.98047,48466.6576,49882.55813,51602.93105,53106.53677,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63413.51386
URY,Latin America & Caribbean,High income,Uruguay,3485.991103,3764.821504,3107.400832,1716.178567,1620.934562,1571.306,1940.214425,2415.903719,2676.533381,2732.287535,2990.367133,3578.288157,4082.538363,4721.007648,5458.867361,5985.116994,6317.561877,7329.866939,7713.618768,7250.27477,6875.025469,6284.45968,4090.891888,3624.205685,4120.544205,5226.9441,5887.845162,7026.503055,9091.079039,9451.932449,11992.02377,14236.715,15171.58017,16973.68924,16831.94819,15613.74597,16715.63347,18690.89384,18703.86029,17688.01501,15438.41167
UZB,Europe & Central Asia,Lower middle income,Uzbekistan,,,,,,,,,,,651.4192061,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1742.349256,2051.129515,2267.623275,2419.718703,2628.460008,2753.971072,2704.677188,1916.764642,1597.068337,1784.009816,1750.697113
VUT,East Asia & Pacific,Lower middle income,Vanuatu,1048.33559,959.811346,943.1943897,945.0665727,1137.138278,1014.36599,951.2056376,1024.906658,1136.609999,1078.516272,1152.169246,1335.833604,1347.430174,1255.090071,1423.896602,1482.705562,1522.062208,1559.43224,1473.666114,1478.58574,1470.63587,1363.185058,1354.100243,1580.575634,1788.122206,1887.226576,2049.532809,2352.973255,2629.053124,2573.889015,2839.40634,3173.822022,2997.293432,2954.774511,2926.67996,2695.666186,2805.66532,3082.475083,3125.404999,3116.297759,2870.0893
VEN,Latin America & Caribbean,Upper middle income,"Venezuela, RB",3893.697346,4252.337521,4228.902648,4108.481006,3555.806233,3577.783432,3398.132171,2634.22025,3220.861914,2270.957799,2475.380473,2661.033851,2938.160197,2857.93866,2720.367063,3529.589128,3151.269278,3758.844934,3921.718474,4127.108981,4842.036601,4986.675788,3700.87974,3272.615024,4325.696756,5504.97724,6833.378912,8454.469536,11432.74592,11765.09976,13825.35712,10955.53801,12986.22269,12457.7686,16055.64532,,,,,,
VNM,East Asia & Pacific,Lower middle income,Vietnam,,,,,,231.4522858,422.7802977,575.4626827,390.4122234,94.56473524,95.18825998,138.4474504,139.2001228,182.3084018,221.1291752,276.8126628,324.1472239,348.0174071,348.3243173,362.9195028,390.0933309,404.8078612,430.0528724,480.5798343,546.909619,687.4797274,784.3723759,906.2842299,1149.424495,1217.268583,1317.890646,1525.119025,1735.152116,1886.69017,2030.278447,2085.101349,2192.174482,2365.521615,2566.447487,2715.27598,2785.724161
VIR,Latin America & Caribbean,High income,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,30062.02251,31731.25662,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36448.25749,38136.66576,
PSE,Middle East & North Africa,Lower middle income,West Bank and Gaza,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3239.731108
YEM,Middle East & North Africa,Lower middle income,"Yemen, Rep.",,,,,,,,,,,482.2481211,482.0605713,498.9633818,393.7390588,291.472071,285.5695931,374.0114314,428.0605956,384.4999404,451.5709253,554.4486653,550.3603645,579.8531406,620.382726,709.9653788,832.8441987,921.4183549,1017.292048,1229.246675,1116.084396,1334.784902,1374.621401,1446.536472,1607.152173,1674.002572,1601.830063,1152.720966,964.2648105,758.1452416,,
ZMB,Sub-Saharan Africa,Lower middle income,Zambia,654.4120135,639.5434833,637.5456904,496.1977536,408.7779201,329.5116708,232.5390873,307.8727161,488.744735,511.3217299,408.7693313,409.7272755,376.498819,378.1255592,412.2607521,418.5150247,385.1521522,448.3701601,358.5559589,335.7122914,345.6896207,382.9410352,382.2419633,435.4581994,538.591553,702.7411184,1047.918843,1124.290586,1394.0005,1159.907499,1489.459087,1672.907535,1763.069442,1878.346811,1762.427817,1338.290927,1280.806543,1535.196574,1516.368371,1305.001031,985.132436
